tx_id,exp_date,dept_id,vendor_name,amount,description,month,anomaly_score,anomaly_status
6277,2019-12-06,7,Vendor_84,6127.29,Standard operational expense,12,1,Normal
6278,2022-01-01,4,Vendor_59,12292.19,Standard operational expense,1,1,Normal
6279,2023-12-30,2,Vendor_94,11720.75,Standard operational expense,12,1,Normal
6280,2021-10-19,1,Vendor_53,5089.66,Standard operational expense,10,1,Normal
6281,2023-11-24,6,Vendor_15,4814.28,Emergency Year-end Fund Utilization,11,1,Normal
6282,2022-07-25,1,Vendor_94,10987.09,Standard operational expense,7,1,Normal
6283,2019-10-24,3,Vendor_19,13679.61,Standard operational expense,10,1,Normal
6284,2023-11-24,6,Vendor_95,53365.26,Emergency Year-end Fund Utilization,11,1,Normal
6285,2018-03-29,4,Vendor_16,11725.03,Standard operational expense,3,1,Normal
6286,2024-08-15,7,Vendor_84,11497.6,Standard operational expense,8,1,Normal
6287,2018-02-10,8,Vendor_13,13230.07,Standard operational expense,2,1,Normal
6288,2023-11-22,2,Vendor_81,7654.95,Standard operational expense,11,1,Normal
6289,2019-08-23,5,Vendor_47,9438.86,Standard operational expense,8,1,Normal
6290,2018-08-02,4,Vendor_41,10561.49,Standard operational expense,8,1,Normal
6291,2023-10-26,7,Vendor_18,10771.72,Standard operational expense,10,1,Normal
6292,2019-11-14,2,Vendor_52,4502.51,Standard operational expense,11,1,Normal
6293,2023-06-28,4,Vendor_52,11439.01,Standard operational expense,6,1,Normal
6294,2019-05-03,3,Vendor_11,5384.48,Standard operational expense,5,1,Normal
6295,2024-08-01,4,Vendor_79,14919.98,Standard operational expense,8,1,Normal
6296,2021-03-13,5,Vendor_67,11925.61,Standard operational expense,3,1,Normal
6297,2022-12-28,4,Vendor_61,1435.15,Standard operational expense,12,1,Normal
6298,2020-03-13,4,Vendor_85,4261.38,Standard operational expense,3,1,Normal
6299,2023-07-03,7,Vendor_4,8802.24,Standard operational expense,7,1,Normal
6300,2023-04-21,7,Vendor_24,7522.39,Standard operational expense,4,1,Normal
6301,2020-08-24,7,Vendor_12,13970.01,Standard operational expense,8,1,Normal
6302,2021-11-19,3,Vendor_29,11271.54,Standard operational expense,11,1,Normal
6303,2024-06-14,5,Vendor_91,7468.28,Standard operational expense,6,1,Normal
6304,2023-08-01,2,Vendor_66,8192.98,Standard operational expense,8,1,Normal
6305,2021-06-16,4,Vendor_94,9398.02,Standard operational expense,6,1,Normal
6306,2024-11-07,1,Vendor_3,14397.35,Standard operational expense,11,1,Normal
6307,2021-10-16,8,Vendor_30,3260.74,Standard operational expense,10,1,Normal
6308,2021-11-23,2,Vendor_38,13734.17,Standard operational expense,11,1,Normal
6309,2024-10-06,6,Vendor_78,29554.14,Emergency Year-end Fund Utilization,10,1,Normal
6310,2022-09-27,4,Vendor_78,7268.86,Standard operational expense,9,1,Normal
6311,2021-12-09,6,Vendor_74,7723.78,Standard operational expense,12,1,Normal
6312,2024-12-10,3,Vendor_36,5783.43,Standard operational expense,12,1,Normal
6313,2023-06-19,2,Vendor_3,3770.93,Standard operational expense,6,1,Normal
6314,2021-07-10,7,Vendor_64,10405.28,Standard operational expense,7,1,Normal
6315,2024-04-12,5,Vendor_93,14351.98,Standard operational expense,4,1,Normal
6316,2023-01-01,7,Vendor_83,6562.07,Standard operational expense,1,1,Normal
6317,2023-05-02,4,Vendor_79,11411.52,Standard operational expense,5,1,Normal
6318,2023-05-25,8,Vendor_67,8174.26,Standard operational expense,5,1,Normal
6319,2021-10-05,2,Vendor_25,6081.43,Standard operational expense,10,1,Normal
6320,2023-08-21,1,Vendor_48,8147.6,Standard operational expense,8,1,Normal
6321,2021-11-18,1,Vendor_19,2538.19,Standard operational expense,11,1,Normal
6322,2018-04-20,5,Vendor_32,13349.46,Standard operational expense,4,1,Normal
6323,2023-02-11,3,Vendor_81,12792.36,Standard operational expense,2,1,Normal
6324,2023-10-25,6,Vendor_86,11374.92,Emergency Year-end Fund Utilization,10,1,Normal
6325,2019-11-16,5,Vendor_19,5710.14,Standard operational expense,11,1,Normal
6326,2020-10-07,7,Vendor_29,1464.12,Standard operational expense,10,1,Normal
6327,2018-08-15,3,Vendor_61,14861.06,Standard operational expense,8,1,Normal
6328,2024-12-09,1,Vendor_51,11144.84,Standard operational expense,12,1,Normal
6329,2021-04-29,3,Vendor_22,10302.37,Standard operational expense,4,1,Normal
6330,2022-07-04,7,Vendor_44,6027.45,Standard operational expense,7,1,Normal
6331,2019-06-03,8,Vendor_17,3645.54,Standard operational expense,6,1,Normal
6332,2021-09-06,2,Vendor_86,12720.28,Standard operational expense,9,1,Normal
6333,2024-07-23,5,Vendor_35,8082.82,Standard operational expense,7,1,Normal
6334,2020-08-14,1,Vendor_67,1164.27,Standard operational expense,8,1,Normal
6335,2023-11-15,3,Vendor_59,10525.45,Standard operational expense,11,1,Normal
6336,2023-08-31,8,Vendor_19,14352.59,Standard operational expense,8,1,Normal
6337,2021-02-21,5,Vendor_78,2314.7,Standard operational expense,2,1,Normal
6338,2019-11-24,7,Vendor_62,11417.93,Standard operational expense,11,1,Normal
6339,2020-04-19,7,Vendor_19,11255.83,Standard operational expense,4,1,Normal
6340,2020-11-08,6,Vendor_51,3337.8,Emergency Year-end Fund Utilization,11,1,Normal
6341,2020-11-04,6,Vendor_62,45618.12,Emergency Year-end Fund Utilization,11,1,Normal
6342,2023-05-24,2,Vendor_62,13929.82,Standard operational expense,5,1,Normal
6343,2021-11-06,3,Vendor_54,1122.44,Standard operational expense,11,1,Normal
6344,2024-08-19,5,Vendor_98,5880.23,Standard operational expense,8,1,Normal
6345,2022-02-11,4,Vendor_84,9976.28,Standard operational expense,2,1,Normal
6346,2024-12-27,3,Vendor_30,13682.89,Standard operational expense,12,1,Normal
6347,2024-11-05,2,Vendor_49,2612.24,Standard operational expense,11,1,Normal
6348,2024-06-03,8,Vendor_54,973.1,Standard operational expense,6,1,Normal
6349,2022-09-12,4,Vendor_38,11600.09,Standard operational expense,9,1,Normal
6350,2023-05-18,2,Vendor_29,11601.79,Standard operational expense,5,1,Normal
6351,2024-02-05,1,Vendor_88,9929.02,Standard operational expense,2,1,Normal
6352,2022-11-08,8,Vendor_22,567.56,Standard operational expense,11,1,Normal
6353,2019-10-27,6,Vendor_89,71021.16,Emergency Year-end Fund Utilization,10,-1,Anomaly
6354,2023-04-10,5,Vendor_17,737.03,Standard operational expense,4,1,Normal
6355,2024-06-20,1,Vendor_48,8962.97,Standard operational expense,6,1,Normal
6356,2023-05-11,8,Vendor_78,8618.89,Standard operational expense,5,1,Normal
6357,2020-10-17,5,Vendor_27,12465.03,Standard operational expense,10,1,Normal
6358,2022-03-05,7,Vendor_21,1430.37,Standard operational expense,3,1,Normal
6359,2021-08-29,1,Vendor_91,529.84,Standard operational expense,8,1,Normal
6360,2022-11-23,6,Vendor_72,58784.94,Emergency Year-end Fund Utilization,11,1,Normal
6361,2024-07-07,3,Vendor_36,2360.19,Standard operational expense,7,1,Normal
6362,2023-10-15,4,Vendor_17,11680.7,Standard operational expense,10,1,Normal
6363,2024-09-17,5,Vendor_84,1423.23,Standard operational expense,9,1,Normal
6364,2019-10-10,2,Vendor_18,10409.78,Standard operational expense,10,1,Normal
6365,2018-05-05,2,Vendor_72,3903.31,Standard operational expense,5,1,Normal
6366,2023-05-25,2,Vendor_26,919.23,Standard operational expense,5,1,Normal
6367,2020-10-11,6,Vendor_42,23249.34,Emergency Year-end Fund Utilization,10,1,Normal
6368,2018-05-12,7,Vendor_86,10982.51,Standard operational expense,5,1,Normal
6369,2020-07-21,2,Vendor_21,9341.43,Standard operational expense,7,1,Normal
6370,2020-08-22,7,Vendor_43,13465.34,Standard operational expense,8,1,Normal
6371,2024-12-11,4,Vendor_86,4000.67,Standard operational expense,12,1,Normal
6372,2024-12-30,1,Vendor_1,1681.56,Standard operational expense,12,1,Normal
6373,2019-12-13,1,Vendor_68,6714.07,Standard operational expense,12,1,Normal
6374,2019-10-16,7,Vendor_9,9308.76,Standard operational expense,10,1,Normal
6375,2022-05-28,2,Vendor_17,4041.29,Standard operational expense,5,1,Normal
6376,2020-12-27,4,Vendor_3,8077.42,Standard operational expense,12,1,Normal
6377,2020-01-03,1,Vendor_54,5048.39,Standard operational expense,1,1,Normal
6378,2019-05-28,8,Vendor_46,698.5,Standard operational expense,5,1,Normal
6379,2019-03-08,7,Vendor_40,2358.97,Standard operational expense,3,1,Normal
6380,2021-07-03,3,Vendor_45,14313.15,Standard operational expense,7,1,Normal
6381,2020-05-04,5,Vendor_81,5443.5,Standard operational expense,5,1,Normal
6382,2023-09-29,5,Vendor_12,11660.87,Standard operational expense,9,1,Normal
6383,2022-06-08,4,Vendor_24,4143.72,Standard operational expense,6,1,Normal
6384,2019-12-16,7,Vendor_15,2170.51,Standard operational expense,12,1,Normal
6385,2022-01-12,8,Vendor_37,11762.75,Standard operational expense,1,1,Normal
6386,2023-09-13,7,Vendor_84,6490.96,Standard operational expense,9,1,Normal
6387,2022-10-19,6,Vendor_40,65895.36,Emergency Year-end Fund Utilization,10,1,Normal
6388,2018-06-01,2,Vendor_88,3609.17,Standard operational expense,6,1,Normal
6389,2021-08-15,1,Vendor_55,2764.62,Standard operational expense,8,1,Normal
6390,2019-01-02,1,Vendor_51,11612.76,Standard operational expense,1,1,Normal
6391,2022-02-16,5,Vendor_35,13651.54,Standard operational expense,2,1,Normal
6392,2020-07-18,8,Vendor_38,10027.29,Standard operational expense,7,1,Normal
6393,2018-06-20,8,Vendor_87,8970.54,Standard operational expense,6,1,Normal
6394,2018-07-08,2,Vendor_40,3240.43,Standard operational expense,7,1,Normal
6395,2019-12-04,6,Vendor_54,31904.46,Emergency Year-end Fund Utilization,12,1,Normal
6396,2024-07-17,2,Vendor_90,6213.99,Standard operational expense,7,1,Normal
6397,2023-12-05,6,Vendor_49,45120.3,Emergency Year-end Fund Utilization,12,1,Normal
6398,2019-10-03,6,Vendor_28,10042.17,Standard operational expense,10,1,Normal
6399,2022-01-07,7,Vendor_46,12338.89,Standard operational expense,1,1,Normal
6400,2019-09-29,2,Vendor_61,13835.81,Standard operational expense,9,1,Normal
6401,2024-11-01,1,Vendor_57,1833.47,Standard operational expense,11,1,Normal
6402,2018-07-10,4,Vendor_45,12257.28,Standard operational expense,7,1,Normal
6403,2024-12-24,1,Vendor_37,14998.08,Standard operational expense,12,1,Normal
6404,2018-03-31,3,Vendor_77,5381.89,Standard operational expense,3,1,Normal
6405,2019-10-10,6,Vendor_23,14920.88,Standard operational expense,10,1,Normal
6406,2023-03-15,7,Vendor_46,10270.41,Standard operational expense,3,1,Normal
6407,2018-01-13,7,Vendor_97,8962.64,Standard operational expense,1,1,Normal
6408,2019-11-21,7,Vendor_29,12271.91,Standard operational expense,11,1,Normal
6409,2019-11-08,7,Vendor_80,13835.33,Standard operational expense,11,1,Normal
6410,2021-08-16,2,Vendor_71,3361.14,Standard operational expense,8,1,Normal
6411,2022-11-01,6,Vendor_51,13570.82,Standard operational expense,11,1,Normal
6412,2023-06-09,3,Vendor_89,10219.42,Standard operational expense,6,1,Normal
6413,2024-06-15,1,Vendor_28,14137.98,Standard operational expense,6,1,Normal
6414,2018-02-01,3,Vendor_36,3066.62,Standard operational expense,2,1,Normal
6415,2022-10-17,6,Vendor_66,14935.62,Emergency Year-end Fund Utilization,10,1,Normal
6416,2021-11-05,6,Vendor_93,12190.74,Emergency Year-end Fund Utilization,11,1,Normal
6417,2019-03-23,4,Vendor_20,3959.04,Standard operational expense,3,1,Normal
6418,2022-12-30,7,Vendor_90,7807.05,Standard operational expense,12,1,Normal
6419,2022-04-22,3,Vendor_63,12859.43,Standard operational expense,4,1,Normal
6420,2020-02-28,8,Vendor_79,4786.71,Standard operational expense,2,1,Normal
6421,2022-04-22,5,Vendor_85,460.97,Standard operational expense,4,1,Normal
6422,2021-01-12,1,Vendor_87,7572.31,Standard operational expense,1,1,Normal
6423,2019-03-04,7,Vendor_35,9936.81,Standard operational expense,3,1,Normal
6424,2023-04-29,8,Vendor_8,13229.43,Standard operational expense,4,1,Normal
6425,2021-06-25,3,Vendor_18,7549.7,Standard operational expense,6,1,Normal
6426,2019-08-27,4,Vendor_64,7892.02,Standard operational expense,8,1,Normal
6427,2018-09-04,2,Vendor_4,5674.17,Standard operational expense,9,1,Normal
6428,2022-06-11,5,Vendor_23,1956.71,Standard operational expense,6,1,Normal
6429,2020-08-02,8,Vendor_47,325.1,Standard operational expense,8,1,Normal
6430,2021-04-03,2,Vendor_37,12174.73,Standard operational expense,4,1,Normal
6431,2021-08-10,5,Vendor_5,12062.44,Standard operational expense,8,1,Normal
6432,2022-09-12,8,Vendor_2,12062.71,Standard operational expense,9,1,Normal
6433,2020-07-19,5,Vendor_35,1284.43,Standard operational expense,7,1,Normal
6434,2020-04-19,8,Vendor_71,4738.86,Standard operational expense,4,1,Normal
6435,2018-12-13,5,Vendor_81,2700.2,Standard operational expense,12,1,Normal
6436,2019-11-17,6,Vendor_24,1681.56,Emergency Year-end Fund Utilization,11,1,Normal
6437,2020-11-07,3,Vendor_11,3528.08,Standard operational expense,11,1,Normal
6438,2022-07-17,8,Vendor_4,11082.56,Standard operational expense,7,1,Normal
6439,2022-10-08,4,Vendor_32,2990.31,Standard operational expense,10,1,Normal
6440,2022-09-11,5,Vendor_85,7672.95,Standard operational expense,9,1,Normal
6441,2023-06-10,1,Vendor_58,131.0,Standard operational expense,6,1,Normal
6442,2021-12-25,3,Vendor_6,6808.19,Standard operational expense,12,1,Normal
6443,2024-10-07,5,Vendor_4,6069.76,Standard operational expense,10,1,Normal
6444,2018-06-14,2,Vendor_97,5512.45,Standard operational expense,6,1,Normal
6445,2020-12-01,5,Vendor_84,5021.88,Standard operational expense,12,1,Normal
6446,2024-09-29,4,Vendor_5,7625.45,Standard operational expense,9,1,Normal
6447,2020-11-03,6,Vendor_21,85200.72,Emergency Year-end Fund Utilization,11,-1,Anomaly
6448,2018-01-30,7,Vendor_93,11142.17,Standard operational expense,1,1,Normal
6449,2020-12-17,6,Vendor_52,84948.84,Emergency Year-end Fund Utilization,12,-1,Anomaly
6450,2020-10-17,1,Vendor_71,3875.05,Standard operational expense,10,1,Normal
6451,2024-12-14,6,Vendor_53,12663.44,Standard operational expense,12,1,Normal
6452,2020-10-04,8,Vendor_4,823.04,Standard operational expense,10,1,Normal
6453,2018-10-17,4,Vendor_99,6216.94,Standard operational expense,10,1,Normal
6454,2023-05-13,8,Vendor_15,6742.74,Standard operational expense,5,1,Normal
6455,2018-12-13,8,Vendor_10,6494.66,Standard operational expense,12,1,Normal
6456,2023-03-19,2,Vendor_12,1707.18,Standard operational expense,3,1,Normal
6457,2018-11-08,6,Vendor_32,45871.86,Emergency Year-end Fund Utilization,11,1,Normal
6458,2023-12-03,2,Vendor_90,7007.7,Standard operational expense,12,1,Normal
6459,2020-08-22,4,Vendor_46,1677.6,Standard operational expense,8,1,Normal
6460,2024-11-04,4,Vendor_77,11288.08,Standard operational expense,11,1,Normal
6461,2024-08-07,3,Vendor_25,13467.29,Standard operational expense,8,1,Normal
6462,2023-08-26,5,Vendor_36,4358.52,Standard operational expense,8,1,Normal
6463,2018-10-27,3,Vendor_80,1711.43,Standard operational expense,10,1,Normal
6464,2018-03-17,4,Vendor_12,11590.09,Standard operational expense,3,1,Normal
6465,2020-07-09,4,Vendor_86,7597.95,Standard operational expense,7,1,Normal
6466,2023-12-23,6,Vendor_38,32259.300000000003,Emergency Year-end Fund Utilization,12,1,Normal
6467,2024-09-09,7,Vendor_91,9409.52,Standard operational expense,9,1,Normal
6468,2020-05-21,3,Vendor_2,5763.58,Standard operational expense,5,1,Normal
6469,2019-01-08,2,Vendor_42,11176.45,Standard operational expense,1,1,Normal
6470,2018-01-31,5,Vendor_86,8393.43,Standard operational expense,1,1,Normal
6471,2022-12-11,6,Vendor_81,3777.5,Standard operational expense,12,1,Normal
6472,2019-11-21,2,Vendor_73,10820.36,Standard operational expense,11,1,Normal
6473,2019-03-25,4,Vendor_11,6734.66,Standard operational expense,3,1,Normal
6474,2022-12-11,2,Vendor_3,4535.19,Standard operational expense,12,1,Normal
6475,2018-05-08,8,Vendor_43,5734.49,Standard operational expense,5,1,Normal
6476,2023-04-13,3,Vendor_58,7885.48,Standard operational expense,4,1,Normal
6477,2023-09-27,2,Vendor_59,14135.54,Standard operational expense,9,1,Normal
6478,2018-06-10,7,Vendor_18,8429.15,Standard operational expense,6,1,Normal
6479,2018-07-02,1,Vendor_15,7445.47,Standard operational expense,7,1,Normal
6480,2020-08-14,3,Vendor_53,9121.43,Standard operational expense,8,1,Normal
6481,2024-06-23,8,Vendor_15,10761.99,Standard operational expense,6,1,Normal
6482,2022-01-10,1,Vendor_50,10119.95,Standard operational expense,1,1,Normal
6483,2023-01-26,7,Vendor_15,4518.17,Standard operational expense,1,1,Normal
6484,2024-02-29,5,Vendor_31,3575.54,Standard operational expense,2,1,Normal
6485,2023-10-22,6,Vendor_97,8970.83,Standard operational expense,10,1,Normal
6486,2018-07-22,7,Vendor_57,2031.58,Standard operational expense,7,1,Normal
6487,2024-05-16,1,Vendor_97,14251.42,Standard operational expense,5,1,Normal
6488,2021-04-12,4,Vendor_78,13539.62,Standard operational expense,4,1,Normal
6489,2022-07-29,4,Vendor_91,10964.58,Standard operational expense,7,1,Normal
6490,2018-06-25,5,Vendor_60,7881.42,Standard operational expense,6,1,Normal
6491,2018-09-11,8,Vendor_43,7050.72,Standard operational expense,9,1,Normal
6492,2023-10-07,1,Vendor_34,13559.48,Standard operational expense,10,1,Normal
6493,2018-03-25,5,Vendor_91,11319.69,Standard operational expense,3,1,Normal
6494,2022-10-28,5,Vendor_17,8648.79,Standard operational expense,10,1,Normal
6495,2024-11-08,3,Vendor_83,10720.02,Standard operational expense,11,1,Normal
6496,2024-05-02,7,Vendor_22,4143.4,Standard operational expense,5,1,Normal
6497,2024-05-29,7,Vendor_43,5669.16,Standard operational expense,5,1,Normal
6498,2024-07-30,5,Vendor_36,8174.03,Standard operational expense,7,1,Normal
6499,2024-05-27,7,Vendor_68,11290.99,Standard operational expense,5,1,Normal
6500,2018-05-06,7,Vendor_28,11975.68,Standard operational expense,5,1,Normal
6501,2022-12-27,3,Vendor_39,14302.42,Standard operational expense,12,1,Normal
6502,2023-09-14,7,Vendor_83,8308.0,Standard operational expense,9,1,Normal
6503,2023-11-25,6,Vendor_29,67284.95999999999,Emergency Year-end Fund Utilization,11,1,Normal
6504,2022-12-21,6,Vendor_99,73152.84,Emergency Year-end Fund Utilization,12,-1,Anomaly
6505,2022-05-11,8,Vendor_18,13472.55,Standard operational expense,5,1,Normal
6506,2023-09-22,1,Vendor_10,14880.15,Standard operational expense,9,1,Normal
6507,2023-12-22,8,Vendor_4,11438.72,Standard operational expense,12,1,Normal
6508,2020-11-23,3,Vendor_44,3029.04,Standard operational expense,11,1,Normal
